,Year,DataNeeded,BloodinHand (ref. priority extraction sheet for location of sample) ,,Metal,ColorCombo,Sex,DateLastCaptured,Status,Location,Age,ColorCrest,ColorProximalLowerMmandible,BloodTaken,FeathersTaken,Mass,Tarsus,Wing,RFID,,,,,,,
166,2025,,,,3011-89414,RWD,M,4/18/2025,N,NB5,Nestling,-,-,Y,-,15.7,19.9,-,3B004C61F3,,,,,,,
166,2025,,,,3011-89415,RTT,F,4/18/2025,N,NB5,Nestling,-,-,Y,-,14.2,19.3,-,3B004AB1C5,,,,,,,
166,2025,,,,3011-89416,RTN,M,4/18/2025,N,NB5,Nestling,-,-,Y,-,15,19.5,-,3B004BE1FA,,,,,,,
166,2025,,,,3011-89417,RTP,M,4/18/2025,N,NB5,Nestling,-,-,Y,-,16.8,19.6,-,3B004BD399,,,,,,,
166,2025,,,,3011-89418,RTD,M,4/18/2025,N,NB13,Nestling,-,-,Y,-,17.2,19.5,-,3B004C0D15,,,,,,,
166,2025,,,,3011-89419,YTP,F,4/18/2025,N,NB13,Nestling,-,-,Y,-,15.3,19.3,-,3B004CBC8B,,,,,,,
166,2025,,,,3011-89420,YOP,M,4/18/2025,N,NB13,Nestling,-,-,Y,-,16,19.5,-,3B004903AB,,,,,,,
166,2025,,,,3011-89664,SWN,F,4/19/2025,P,NB13,AHY,2,2,-,-,-,-,-,,,,,,,,
166,2025,,,,3011-89517,WSY,F,4/19/2025,N,NB8,AHY,2,1,Y,-,17.3,19.4,70,3B0018C80F,,,,,,,
166,2025,,,,3011-89429,GOT,M,4/21/2025,N,NB1,Nestling,-,-,-,-,19.1,18.9,-,3B004BEE86,,,,,,,
166,2025,,,,3011-89430,GOS,M,4/21/2025,N,NB1,Nestling,-,-,-,-,19.6,19.3,-,3B004C6B9D,,,,,,,
166,2025,,,,3011-89431,GRP,F,4/21/2025,N,NB53,Nestling,-,-,Y,-,18,18.5,-,3B004BA847,,,,,,,
166,2025,,,,3011-89432,GRD,M,4/21/2025,N,NB53,Nestling,-,-,Y,-,18.6,19.8,-,3B004BF51E,,,,,,,
166,2025,,,,3011-89433,GYP,M,4/21/2025,N,NB53,Nestling,-,-,Y,-,17.5,19.6,-,3B00493A24,,,,,,,
166,2025,,,,3011-89434,GYD,F,4/21/2025,N,NB53,Nestling,-,-,Y,-,16.9,17.7,-,3B004E4114,,,,,,,
166,2025,,,,3011-89435,GWP,F,4/21/2025,N,NB53,Nestling,-,-,Y,-,17.4,19.2,-,3B0047F50E,,,,,,,
166,2025,,,,3011-89436,GWD,F,4/21/2025,N,NB53,Nestling,-,-,Y,-,16.6,17.7,-,3B0049CD3A,,,,,,,
166,2025,,,,3011-89437,GOP,M,4/24/2025,N,NBEB2,Nestling,-,-,Y,-,19.3,20.3,-,3B00490039,,,,,,,
166,2025,,,,3011-89438,GOO,M,4/24/2025,N,NBEB2,Nestling,-,-,Y,-,19.3,19.4,-,3B004C5198,,,,,,,
166,2025,,,,3011-89439,GOD,M,4/24/2025,N,NBEB2,Nestling,-,-,Y,-,18.6,19,-,3B004CC702,,,,,,,
166,2025,,,,3011-89687,SOO,F,4/27/2025,N,NBEB1,Nestling,-,-,Y,-,15,18.4,-,3B0018B84B,,,,,,,
166,2025,,,,3011-89688,SOY,M,4/27/2025,N,NBEB1,Nestling,-,-,Y,-,15.5,18.1,-,3B0018FF63,,,,,,,
166,2025,,,,3011-89689,SOG,M,4/27/2025,N,NBEB1,Nestling,-,-,Y,-,17.6,20.3,-,3B0049A289,,,,,,,
166,2025,,,,3011-89690,SOT,M,4/27/2025,N,NBEB1,Nestling,-,-,Y,-,17.1,19.2,-,3B004A6285,,,,,,,
166,2025,,,,3011-89691,SOS,F,4/27/2025,N,NBEB1,Nestling,-,-,Y,-,16.3,19,-,3B0018F460,,,,,,,
166,2025,,,,3011-89582,YWS,M,4/27/2025,IA,NB22,AHY,2,3,N,-,19.7,21.2,75,,,,,,,,
166,2025,,,,3011-89692,YNP,F,4/30/2025,N,NB14,Nestling,-,-,N,-,10.3,17.8,-,3B004CC35F,,,,,,,
166,2025,,,,3011-89693,PNP,M,4/30/2025,N,NB14,Nestling,-,-,Y,-,18.1,18.4,-,3B0018EB1F,,,,,,,
166,2025,,,,3011-89694,PND,M,4/30/2025,N,NB14,Nestling,-,-,Y,-,17.3,18.9,-,3B001928F5,,,,,,,
166,2025,,,,3011-89695,SNY,M,4/30/2025,N,NB14,Nestling,-,-,Y,-,16.1,18.5,-,3B001929E3,,,,,,,
166,2025,,,,3011-89696,PNG,M,4/30/2025,N,NB14,Nestling,-,-,Y,-,17.9,19.1,-,3B001A603F,,,,,,,
,2025,,,,3011-89697,YNO,F,4/30/2025,N,NB14,Nestling,-,-,Y,-,16.4,18,-,3B00196F4E,,,,,,,
166,2025,,,,3011-89698,YNN,M,4/30/2025,N,NB14,Nestling,-,-,Y,-,16.5,18.1,-,3B00497FF7,,,,,,,
166,2025,,,,3011-89586,YGY,M,5/3/2025,IA,NB15B,AHY,3,3,-,-,19.4,19.6,17.3,-,,,,,,,
166,2025,,,,3011-89441,YDS,F,5/7/2025,N,NB22,Nestling,-,-,Y,-,15.2,16,-,3B00499825,,,,,,,
166,2025,,,,3011-89442,YDR,M,5/7/2025,N,NB22,Nestling,-,-,Y,-,13.9,15.3,-,3B0049B41C,,,,,,,
166,2025,,,,3011-89443,YDO,F,5/7/2025,N,NB22,Nestling,-,-,Y,-,14.8,15.8,-,3B004C31BF,,,,,,,
166,2025,,,,3011-89444,YDY,M,5/7/2025,N,NB22,Nestling,-,-,Y,-,16.4,16.4,-,3B0048A924,,,,,,,
166,2025,,,,3011-89445,YDT,M,5/7/2025,N,NB22,Nestling,-,-,Y,-,14.5,15.9,-,3B001A8B04,,,,,,,
166,2025,,,,2711-56791,SYR,M,5/7/2025,P,NB15B,ASY,5,5,-,-,19,19.3,77,-,,,,,,,
166,2025,,,,3011-89549,YBR,F,5/7/2025,P,NB19,ASY,3,3,Y,-,18.7,19.5,70,-,,,,,,,
166,2025,,,,3011-89446,GDR,M,5/10/2025,N,NB15B,Nestling,-,-,Y,-,16.3,17.8,-,3B00495001,,,,,,,
166,2025,,,,3011-89447,GDO,M,5/10/2025,N,NB15B,Nestling,-,-,Y,-,15.8,18.5,-,3B0048E6CA,,,,,,,
166,2025,,,,3011-89448,GDY,F,5/10/2025,N,NB15B,Nestling,-,-,Y,-,15.4,17.9,-,3B004D5D72,,,,,,,
166,2025,,,,3011-89449,GDT,F,5/10/2025,N,NB15B,Nestling,-,-,Y,-,13.5,17.4,-,3B004BD572,,,,,,,
166,2025,,,,3011-89450,GDS,F,5/10/2025,N,NB15B,Nestling,-,-,Y,-,14.5,17.9,-,3B001960F5,,,,,,,
166,2025,,,,3011-89451,GDB,M,5/10/2025,N,NB15B,Nestling,-,-,Y,-,15.4,16.9,-,-,,,,,,,
166,2025,,,,3011-89637,YSR,,5/10/2025,IA,NB19,AHY,3,3,-,-,19.3,19.1,75,-,,,,,,,
166,2025,,,,3011-89452,YDB,M,5/21/2025,N,FB,AHY,2,2,Y,-,17.5,20.7,77.6,3B0018C873,,,,,,,
166,2025,,,,3241-58101,YGD,M,5/21/2025,N,FH,AHY,4,3,Y,-,18.2,20.2,75.5,3B004CFD93,,,,,,,
166,2025,,,,3011-89354,PBW,,5/21/2025,P,FC,ASY,4,3,-,-,16.6,19.6,75.2,-,,,,,,,
166,2025,,,,3011-89393,RBT,M,5/21/2025,P,FC,ASY,5,3,-,-,19.4,20.7,77.3,-,,,,,,,
166,2025,,,,3011-89557,YBN,M,5/21/2025,P,FG,AHY,4,3,-,-,18.3,19.4,73,-,,,,,,,
166,2025,,,,3011-89504,RSR,,5/22/2025,P,FK,ASY,5,3,-,-,16.7,20,79,-,,,,,,,
166,2025,,,,3011-89635,SRP,F,5/22/2025,P,FQ,AHY,3,2,-,-,17.8,19.8,77,-,,,,,,,
166,2025,,,,3241-58102,SGB,F,5/22/2025,N,FR,HY,2,1,Y,-,17.5,19.5,77,3B0018CD5D,,,,,,,
166,2025,,,,3241-58103,SGR,M,5/22/2025,N,FQ,HY,1,1,Y,-,18.7,20.2,74.5,3B00493B2F,,,,,,,
166,2025,,,,3011-89366,PNL,,5/22/2025,P,FR,ASY,2,1,-,-,17.7,19.4,77.3,3B00492B2F,,,,,,,
166,2025,,,,2691-21960,XRY,,5/22/2025,P,FP,ASY,-,-,-,-,-,-,-,-,,,,,,,
166,2025,,,,3011-89284,GTR,F,5/27/2025,P,NB17,ASY,5,2,-,-,-,19.9,70.2,-,,,,,,,
166,2025,,,,3011-89541,RWS,,5/27/2025,P,NB11,ASY,5,1,-,-,17.2,19.7,71,-,,,,,,,
166,2025,,,,2691-21995,GNT,M,5/27/2025,P,NB16B,ASY,5,2,-,-,20.3,20.1,70,-,,,,,,,
166,2025,,,,2691-21903,CRY,M,5/27/2025,P,NB18,ASY,4,2,-,-,19.1,20.9,73,-,,,,,,,
166,2025,,,,3011-89699,SYT,,5/28/2025,P,FC,AHY,4,2,-,-,17.2,19.1,71.5,-,,,,,,,
166,2025,,,,3011-89453,GOO,M,5/28/2025,N,FH,AHY,3,2,Y,-,15.3,19.8,71.5,3B0018E0A3,,,,,,,
166,2025,,,,3011-89648,SWB,M,5/28/2025,IA,FD,AHY,5,2,-,-,-,-,-,-,,,,,,,
166,2025,,,,3011-89370,RBY,M,5/28/2025,P,FC,ASY,5,1,-,-,17.5,19.7,76,-,,,,,,,
166,2025,,,,2691-21966,WWB,,5/28/2025,P,FH,ASY,3,1,-,-,17.6,19.6,73,-,,,,,,,
166,2025,,,,3011-89657,SWS,F,5/29/2025,P,FN,AHY,3,2,-,-,18.1,19.7,70.5,-,,,,,,,
166,2025,,,,2711-56888,GDW,M,5/29/2025,P,FM,ASY,5,2,-,-,19.8,20,74.5,-,,,,,,,
166,2025,,,,3011-89551,YBY,M,5/29/2025,P,FP,ASY,4,2,-,-,19.3,19.8,74,-,,,,,,,
166,2025,,,,3011-89526,RLB,F,5/29/2025,P,FN,ASY,4,2,-,-,16.3,19.5,70.1,-,,,,,,,
166,2025,,,,-,RRO,,5/29/2025,P,FK,AHY,3,2,-,-,-,-,-,-,,,,,,,
166,2025,,,,3011-89654,SWG,F,5/31/2025,P,NB18,ASY,3,2,-,-,17.8,19.4,72,-,,,,,,,
166,2025,,,,3241-58104,WWD,M,5/31/2025,N,NB16B,Nestling,1,1,Y,-,19.3,19.5,-,3B0018CDF8,,,,,,,
166,2025,,,,3241-58105,WDR,F,5/31/2025,N,NB16B,Nestling,1,1,Y,-,17.6,19.7,-,3B001914A6,,,,,,,
166,2025,,,,3241-58106,WDN,,5/31/2025,N,NB16B,Nestling,2,1,N,-,18.1,19.8,-,3B0018865D,,,,,,,
166,2025,,,,3241-58107,WDW,M,5/31/2025,N,NB16B,Nestling,2,1,Y,-,19.1,20.4,-,3B0018C3A8,,,,,,,
166,2025,,,,3241-58108,WDO,F,5/31/2025,N,NB11,HY,2,1,Y,-,16.1,19.8,-,3B0018204C,,,,,,,
166,2025,,,,3241-58109,YBP,F,5/31/2025,N,NB11,HY,1,1,Y,-,17.2,17.8,-,3B00490F90,,,,,,,
166,2025,,,,3011-89454,YPW,,5/31/2025,N,FR,HY,1,1,N,-,17,19.9,70,3B004BE7FF,,,,,,,
166,2025,,,,3011-89503,RRN,M,5/31/2025,P,FT,ASY,4,3,-,-,17.6,19.7,76.5,-,,,,,,,
166,2025,,,,3011-89455,YPP,M,5/31/2025,N,FS,HY,1,1,Y,-,17,19.8,64.1,3B00487140,,,,,,,
166,2025,,,,3011-89456,YDD,M,5/31/2025,N,NB11,HY,2,1,Y,-,17.5,19.8,-,3B0018377D,,,,,,,
166,2025,,,,3011-89429,GOT,M,6/2/2025,IA,FB,HY,2,1,Y,-,18.7,19.8,76,-,,,,,,,
166,2025,,,,3241-58110,SDO,M,6/2/2025,N,FA,HY,2,1,Y,-,19,20.5,78,3B0018F001,,,,,,,
166,2025,,,,3011-89508,RTW,,6/2/2025,P,NB11,AHY,5,3,N,-,18,19.1,68,-,,,,,,,
166,2025,,,,3011-89456,GSS,M,6/6/2025,N,NB18,Nestling,1,1,N,-,17.7,19.5,-,3B004C6F93,,,,,,,
166,2025,,,,3011-89458,GSB,M,6/6/2025,N,NB18,Nestling,1,1,Y,-,20,20.5,-,3B0048E060,,,,,,,
166,2025,,,,3011-89459,YYS,M,6/6/2025,N,NB18,Nestling,1,1,Y,-,17,19.5,-,-,,,,,,,
166,2025,,,,3011-89460,YNO,M,6/6/2025,N,NB18,Nestling,2,1,Y,-,19.5,19.8,-,3B0018EB29,,,,,,,
166,2025,,,,3011-89461,YNP,F,6/6/2025,N,NB18,Nestling,1,1,Y,-,18.4,20,-,3B004BE7AB,,,,,,,
166,2025,,,,3241-58111,WDG,M,6/10/2025,N,NB17,Nestling,1,1,Y,-,16.5,19.7,-,3B0018F82F,,,,,,,
166,2025,,,,3241-58112,SNP,,6/10/2025,N,NB17,Nestling,1,1,Y,-,15.5,19.5,-,3B0018C1AB,,,,,,,
166,2025,,,,3241-58113,WYD,M,6/10/2025,N,NB17,Nestling,1,1,Y,-,16.7,19.4,-,3B0018DEB4,,,,,,,
166,2025,,,,3241-58114,RSP,M,6/10/2025,N,NB17,Nestling,1,1,Y,-,16.3,19.7,-,3B0018A6FD,,,,,,,
166,2025,,,,3011-89632,STT,M,6/10/2025,P,FR,AHY,5,3,-,-,19.5,19.8,76,-,,,,,,,
166,2025,,,,3011-89554,YBT,M,6/16/2025,IA,FN,AHY,4,2,-,-,18.7,20.5,75,-,,,,,,,
166,2025,,,,3241-58116,ROO,M,6/16/2025,N,FM,HY,3,1,Y,-,17.1,19.3,78,3B00185D04,,,,,,,
166,2025,,,,3241-58006,ROR,M,6/16/2025,IA,FN,HY,2,1,-,-,17.5,20.4,74.1,-,,,,,,,
166,2025,,,,3241-58117,RON,M,6/16/2025,N,FK,HY,2,1,Y,-,19,19.5,75,3B00199070,,,,,,,
166,2025,,,,3011-89462,YPS,,6/18/2025,N,FE,HY,2,1,N,-,17.1,19.6,73,3B004BE753,,,,,,,
166,2025,,,,3011-89463,YDP,,6/18/2025,N,FD,ASY,4,3,N,-,-,-,-,3B0048A9FA,,,,,,,
166,2025,,,,3011-89464,RSD,M,6/18/2025,N,FC,HY,2,1,Y,-,19.3,20.6,77.5,3B0019BFB3,,,,,,,
166,2025,,,,3241-58115,RGT,M,6/20/2025,N,FR,HY,2,1,Y,-,19.1,20.2,78.5,3B0049D277,,,,,,,
166,2025,,,,3241-58118,WBB,F,6/20/2025,N,FQ,HY,2,1,Y,-,16.8,19.3,71.9,3B0048D2CC,,,,,,,
166,2025,,,,3241-58119,YDD,F,6/25/2025,N,FG,HY,2,1,Y,-,19.3,20,72.1,3B004C1826,,,,,,,
166,2025,,,,3241-58120,YDW,M,6/25/2025,N,FH,HY,2,1,Y,-,17.1,21.3,76.5,3B00199C4C,,,,,,,
166,2025,,,,3011-89465,WOG,M,7/1/2025,N,MN-FF,HY,1,1,Y,-,18.9,20.2,80,3B004A2DCF,,,,,,,
166,2025,,,,3011-89416,RTN,M,9/14/2025,IA,MN-NB6,HY,3,-,N,-,-,-,-,-,,,,,,,
166,2025,,,,3011-89466,GNN,,9/14/2025,N,MN-NB6,HY,2,1,Y,-,17.8,19.3,75.5,3B004CD08A,,,,,,,
166,2025,,,,3241-58107,WDW,M,9/21/2025,IA,FQ,AHY,2,2,Y,-,20.7,19.4,75.6,-,,,,,,,
166,2025,,,,3241-58113,WYD,M,9/21/2025,IA,FS,HY,2,2,N,-,18.4,20.8,75,-,,,,,,,
166,2025,,,,3011-89499,YND,,9/21/2025,N,FO,AHY,2,2,Y,-,19.6,20.2,75.6,3B00498105,,,,,,,
166,2025,,,,3241-58106,WDN,,9/21/2025,IA,FQ,HY,2,3,N,-,-,-,76.5,-,,,,,,,
166,2025,,,,3011-89467,GDR,,9/21/2025,N,FS,HY,3,1,Y,-,19.1,20.1,75,3B004CB6E6,,,,,,,
166,2025,,,,3011-89447,GDO,M,9/21/2025,IA,FO,HY,2,1,N,-,19.5,19.5,77,-,,,,,,,
166,2025,,,,3241-58121,GDW,,10/12/2025,N,FD,,3,1,Y,-,19.8,21.2,74.6,3B0049574C,,,,,,,
166,2025,,,,3241-58125,GDY,,10/26/2025,N,FS,AHY,2,2,Y,-,17.6,19.5,74.3,3B004CC3C9,,,,,,,
166,2025,,,,3241-58126,WRD,,10/26/2025,N,FQ,AHY,2,2,Y,-,16.3,19.7,73.1,3B0018796C,,,,,,,
166,2025,,,,3011-89415,RTT,F,10/26/2025,IA,FR,HY,2,1,N,-,17.5,19.3,73.2,-,,,,,,,
166,2025,,,,3241-58124,RPP,,10/26/2025,N,FQ,HY,1,1,Y,-,17.6,20.3,77.5,3B00496FEE,,,,,,,
166,2025,,,,3241-58111,WDG,M,10/26/2025,IA ,FT,HY,1,2,Y,-,17,20,76,-,,,,,,,
166,2025,,,,3241-58122,YNN,,10/26/2025,N,FM,HY,2,1,Y,-,18.4,20.6,76,3B004B5544,,,,,,,
166,2025,,,,3241-58104,WWD,M,10/26/2025,IA,FR,HY,3,2,N,-,20.8,20.1,77.5,-,,,,,,,
166,2025,,,,3011-89498,RDD,,11/2/2025,N,FI,HY,3,1,N,-,17.8,21,70.5,3B00496D3A,,,,,,,
166,2025,,,,3011-89421,YOD,M,11/2/2025,IA,FN,HY,3,3,N,-,18.3,19.5,75,-,,,,,,,
166,2025,,,,3011-89468,GPS,,11/2/2025,N,FH,AHY,3,1,N,-,17.9,18.5,76,3B004C1BC2,,,,,,,
166,2025,,,,3011-89696,PNG,M,11/2/2025,IA,FK,HY,2,3,N,-,18.8,19.7,74.2,-,,,,,,,
166,2025,,,,,,,,,,,,,,,,,,,,,,,,,
166,2025,,,,,,,,,,,,,,,,,,,,,,,,,
166,2025,,,,,,,,,,,,,,,,,,,,,,,,,
166,2025,,,,,,,,,,,,,,,,,,,,,,,,,
166,2025,,,,,,,,,,,,,,,,,,,,,,,,,
166,2025,,,,,,,,,,,,,,,,,,,,,,,,,
166,2025,,,,,,,,,,,,,,,,,,,,,,,,,
166,2025,,,,,,,,,,,,,,,,,,,,,,,,,
166,2025,,,,,,,,,,,,,,,,,,,,,,,,,
