"tag","feeder","DateTime","Color_Combo","Sex","Age","time_diff","new_event","Event_ID"
"01103FE44F","Q",2025-10-05 12:48:22,"PBB","M","Nestling",9165,1,133
"01103FE44F","Q",2025-10-05 12:48:22,"PBB","M","HY",0,0,133
"01103FE44F","Q",2025-10-05 12:48:22,"PBB","M","AHY",0,0,133
"01103FD98F","Q",2025-10-05 12:52:43,"PNL",NA,"HY",261,1,134
"01103FD98F","Q",2025-10-05 12:52:44,"PNL",NA,"HY",1,0,134
"01103FE44F","Q",2025-10-05 12:52:47,"PBB","M","Nestling",3,0,134
"01103FE44F","Q",2025-10-05 12:52:47,"PBB","M","HY",0,0,134
"01103FE44F","Q",2025-10-05 12:52:47,"PBB","M","AHY",0,0,134
"01103FE44F","Q",2025-10-05 12:52:48,"PBB","M","Nestling",1,0,134
"01103FE44F","Q",2025-10-05 12:52:48,"PBB","M","HY",0,0,134
"01103FE44F","Q",2025-10-05 12:52:48,"PBB","M","AHY",0,0,134
"3B001883C6","Q",2025-10-05 12:53:23,"GNT","M","Nestling",35,0,134
"3B001883C6","Q",2025-10-05 12:53:24,"GNT","M","Nestling",1,0,134
"3B001883C6","Q",2025-10-05 12:53:25,"GNT","M","Nestling",1,0,134
"3B001883C6","Q",2025-10-05 12:53:26,"GNT","M","Nestling",1,0,134
"3B001883C6","Q",2025-10-05 12:54:27,"GNT","M","Nestling",61,0,134
"3B001883C6","Q",2025-10-05 12:54:28,"GNT","M","Nestling",1,0,134
"3B001883C6","Q",2025-10-05 12:54:29,"GNT","M","Nestling",1,0,134
"3B001883C6","Q",2025-10-05 12:54:30,"GNT","M","Nestling",1,0,134
"3B001883C6","Q",2025-10-05 12:54:31,"GNT","M","Nestling",1,0,134
"01103FD98F","Q",2025-10-05 13:13:24,"PNL",NA,"HY",1133,1,135
"01103FD98F","Q",2025-10-05 13:13:25,"PNL",NA,"HY",1,0,135
"01103FD98F","Q",2025-10-05 13:13:26,"PNL",NA,"HY",1,0,135
"01103FD98F","Q",2025-10-05 13:15:02,"PNL",NA,"HY",96,0,135
"01103FD98F","Q",2025-10-05 13:15:03,"PNL",NA,"HY",1,0,135
"01103FD98F","Q",2025-10-05 13:15:04,"PNL",NA,"HY",1,0,135
"01103FE44F","Q",2025-10-05 13:15:05,"PBB","M","Nestling",1,0,135
"01103FE44F","Q",2025-10-05 13:15:05,"PBB","M","HY",0,0,135
"01103FE44F","Q",2025-10-05 13:15:05,"PBB","M","AHY",0,0,135
"01103FE44F","Q",2025-10-05 13:15:06,"PBB","M","Nestling",1,0,135
"01103FE44F","Q",2025-10-05 13:15:06,"PBB","M","HY",0,0,135
"01103FE44F","Q",2025-10-05 13:15:06,"PBB","M","AHY",0,0,135
"01103FE44F","Q",2025-10-05 13:20:20,"PBB","M","Nestling",314,1,136
"01103FE44F","Q",2025-10-05 13:20:20,"PBB","M","HY",0,0,136
"01103FE44F","Q",2025-10-05 13:20:20,"PBB","M","AHY",0,0,136
"01103FD98F","Q",2025-10-05 13:22:21,"PNL",NA,"HY",121,1,137
"01103FD98F","Q",2025-10-05 13:23:38,"PNL",NA,"HY",77,0,137
"01103FD98F","Q",2025-10-05 13:23:39,"PNL",NA,"HY",1,0,137
"3B0018CDF8","Q",2025-10-05 13:27:23,"WWD","M","Nestling",224,1,138
"3B0018CDF8","Q",2025-10-05 13:33:13,"WWD","M","Nestling",350,1,139
"3B0018CDF8","Q",2025-10-05 13:33:14,"WWD","M","Nestling",1,0,139
"3B0018CDF8","Q",2025-10-05 13:33:15,"WWD","M","Nestling",1,0,139
"3B0018CDF8","Q",2025-10-05 13:33:16,"WWD","M","Nestling",1,0,139
"01103FE44F","Q",2025-10-05 13:45:55,"PBB","M","Nestling",759,1,140
"01103FE44F","Q",2025-10-05 13:45:55,"PBB","M","HY",0,0,140
"01103FE44F","Q",2025-10-05 13:45:55,"PBB","M","AHY",0,0,140
"01103FD98F","Q",2025-10-05 13:45:59,"PNL",NA,"HY",4,0,140
"01103FE44F","Q",2025-10-05 13:47:42,"PBB","M","Nestling",103,0,140
"01103FE44F","Q",2025-10-05 13:47:42,"PBB","M","HY",0,0,140
"01103FE44F","Q",2025-10-05 13:47:42,"PBB","M","AHY",0,0,140
"01103FE44F","Q",2025-10-05 13:47:43,"PBB","M","Nestling",1,0,140
"01103FE44F","Q",2025-10-05 13:47:43,"PBB","M","HY",0,0,140
"01103FE44F","Q",2025-10-05 13:47:43,"PBB","M","AHY",0,0,140
"01103FE44F","Q",2025-10-05 13:47:44,"PBB","M","Nestling",1,0,140
"01103FE44F","Q",2025-10-05 13:47:44,"PBB","M","HY",0,0,140
"01103FE44F","Q",2025-10-05 13:47:44,"PBB","M","AHY",0,0,140
"01103FD98F","Q",2025-10-05 13:47:53,"PNL",NA,"HY",9,0,140
"01103FD98F","Q",2025-10-05 13:47:54,"PNL",NA,"HY",1,0,140
"01103FE44F","Q",2025-10-05 13:48:20,"PBB","M","Nestling",26,0,140
"01103FE44F","Q",2025-10-05 13:48:20,"PBB","M","HY",0,0,140
"01103FE44F","Q",2025-10-05 13:48:20,"PBB","M","AHY",0,0,140
"01103FE44F","Q",2025-10-05 13:48:21,"PBB","M","Nestling",1,0,140
"01103FE44F","Q",2025-10-05 13:48:21,"PBB","M","HY",0,0,140
"01103FE44F","Q",2025-10-05 13:48:21,"PBB","M","AHY",0,0,140
"01103FD98F","Q",2025-10-05 13:50:05,"PNL",NA,"HY",104,0,140
"01103FD98F","Q",2025-10-05 13:50:06,"PNL",NA,"HY",1,0,140
"01103FD98F","Q",2025-10-05 13:50:07,"PNL",NA,"HY",1,0,140
"01103FE44F","Q",2025-10-05 13:50:14,"PBB","M","Nestling",7,0,140
"01103FE44F","Q",2025-10-05 13:50:14,"PBB","M","HY",0,0,140
"01103FE44F","Q",2025-10-05 13:50:14,"PBB","M","AHY",0,0,140
"3B0018CDF8","Q",2025-10-05 16:39:29,"WWD","M","Nestling",10155,1,141
"3B0018CDF8","Q",2025-10-05 16:39:30,"WWD","M","Nestling",1,0,141
"3B0018CDF8","Q",2025-10-05 16:39:31,"WWD","M","Nestling",1,0,141
"01103FE44F","Q",2025-10-05 17:05:50,"PBB","M","Nestling",1579,1,142
"01103FE44F","Q",2025-10-05 17:05:50,"PBB","M","HY",0,0,142
"01103FE44F","Q",2025-10-05 17:05:50,"PBB","M","AHY",0,0,142
"01103FD98F","Q",2025-10-05 17:06:03,"PNL",NA,"HY",13,0,142
"01103FD98F","Q",2025-10-05 17:06:06,"PNL",NA,"HY",3,0,142
"01103FD98F","Q",2025-10-05 17:10:15,"PNL",NA,"HY",249,1,143
"01103FD98F","Q",2025-10-05 17:10:16,"PNL",NA,"HY",1,0,143
"01103FD98F","Q",2025-10-05 17:10:17,"PNL",NA,"HY",1,0,143
"01103FE44F","Q",2025-10-05 17:11:29,"PBB","M","Nestling",72,0,143
"01103FE44F","Q",2025-10-05 17:11:29,"PBB","M","HY",0,0,143
"01103FE44F","Q",2025-10-05 17:11:29,"PBB","M","AHY",0,0,143
"01103FD98F","Q",2025-10-05 17:13:52,"PNL",NA,"HY",143,1,144
"01103FD98F","Q",2025-10-05 17:13:54,"PNL",NA,"HY",2,0,144
"01103FD98F","Q",2025-10-05 17:15:15,"PNL",NA,"HY",81,0,144
"01103FD98F","Q",2025-10-05 17:16:26,"PNL",NA,"HY",71,0,144
"01103FD98F","Q",2025-10-05 17:23:18,"PNL",NA,"HY",412,1,145
"01103FD98F","Q",2025-10-05 17:23:19,"PNL",NA,"HY",1,0,145
"01103FD98F","Q",2025-10-05 17:23:20,"PNL",NA,"HY",1,0,145
"01103FD98F","Q",2025-10-05 17:23:21,"PNL",NA,"HY",1,0,145
"01103FD98F","Q",2025-10-05 17:23:22,"PNL",NA,"HY",1,0,145
"01103FD98F","Q",2025-10-05 17:23:25,"PNL",NA,"HY",3,0,145
"01103FD98F","Q",2025-10-05 17:23:26,"PNL",NA,"HY",1,0,145
"01103FD98F","Q",2025-10-05 17:23:27,"PNL",NA,"HY",1,0,145
"01103FD98F","Q",2025-10-05 17:23:28,"PNL",NA,"HY",1,0,145
"01103FE44F","Q",2025-10-05 17:29:27,"PBB","M","Nestling",359,1,146
"01103FE44F","Q",2025-10-05 17:29:27,"PBB","M","HY",0,0,146
"01103FE44F","Q",2025-10-05 17:29:27,"PBB","M","AHY",0,0,146
"01103FE44F","Q",2025-10-05 17:29:28,"PBB","M","Nestling",1,0,146
"01103FE44F","Q",2025-10-05 17:29:28,"PBB","M","HY",0,0,146
"01103FE44F","Q",2025-10-05 17:29:28,"PBB","M","AHY",0,0,146
"01103FD98F","Q",2025-10-05 17:29:39,"PNL",NA,"HY",11,0,146
"01103FE44F","Q",2025-10-05 17:46:16,"PBB","M","Nestling",997,1,147
"01103FE44F","Q",2025-10-05 17:46:16,"PBB","M","HY",0,0,147
"01103FE44F","Q",2025-10-05 17:46:16,"PBB","M","AHY",0,0,147
"01103FE44F","Q",2025-10-05 17:48:54,"PBB","M","Nestling",158,1,148
"01103FE44F","Q",2025-10-05 17:48:54,"PBB","M","HY",0,0,148
"01103FE44F","Q",2025-10-05 17:48:54,"PBB","M","AHY",0,0,148
"01103FD98F","Q",2025-10-05 17:52:09,"PNL",NA,"HY",195,1,149
"3B0018CDF8","Q",2025-10-05 18:02:35,"WWD","M","Nestling",626,1,150
"3B0018CDF8","Q",2025-10-05 18:02:36,"WWD","M","Nestling",1,0,150
"3B0018CDF8","Q",2025-10-05 18:04:10,"WWD","M","Nestling",94,0,150
"3B0018CDF8","Q",2025-10-05 18:17:21,"WWD","M","Nestling",791,1,151
"3B0018CDF8","Q",2025-10-05 18:17:22,"WWD","M","Nestling",1,0,151
"3B0018CDF8","Q",2025-10-05 18:17:23,"WWD","M","Nestling",1,0,151
"3B0018CDF8","Q",2025-10-05 18:18:13,"WWD","M","Nestling",50,0,151
"3B0018CDF8","Q",2025-10-05 18:19:00,"WWD","M","Nestling",47,0,151
"3B0018CDF8","Q",2025-10-05 18:20:42,"WWD","M","Nestling",102,0,151
"3B0018CDF8","Q",2025-10-05 18:20:43,"WWD","M","Nestling",1,0,151
"3B0018CDF8","Q",2025-10-05 18:20:44,"WWD","M","Nestling",1,0,151
"3B0018CDF8","Q",2025-10-05 18:20:45,"WWD","M","Nestling",1,0,151
"3B0018CDF8","Q",2025-10-05 18:20:46,"WWD","M","Nestling",1,0,151
"3B0018CDF8","Q",2025-10-05 18:21:48,"WWD","M","Nestling",62,0,151
"01103FE44F","Q",2025-10-05 18:23:57,"PBB","M","Nestling",129,1,152
"01103FE44F","Q",2025-10-05 18:23:57,"PBB","M","HY",0,0,152
"01103FE44F","Q",2025-10-05 18:23:57,"PBB","M","AHY",0,0,152
"01103FE44F","Q",2025-10-05 18:23:58,"PBB","M","Nestling",1,0,152
"01103FE44F","Q",2025-10-05 18:23:58,"PBB","M","HY",0,0,152
"01103FE44F","Q",2025-10-05 18:23:58,"PBB","M","AHY",0,0,152
"01103FE44F","Q",2025-10-05 18:23:59,"PBB","M","Nestling",1,0,152
"01103FE44F","Q",2025-10-05 18:23:59,"PBB","M","HY",0,0,152
"01103FE44F","Q",2025-10-05 18:23:59,"PBB","M","AHY",0,0,152
"01103FE44F","Q",2025-10-05 18:25:29,"PBB","M","Nestling",90,0,152
"01103FE44F","Q",2025-10-05 18:25:29,"PBB","M","HY",0,0,152
"01103FE44F","Q",2025-10-05 18:25:29,"PBB","M","AHY",0,0,152
"01103FE44F","Q",2025-10-05 18:26:19,"PBB","M","Nestling",50,0,152
"01103FE44F","Q",2025-10-05 18:26:19,"PBB","M","HY",0,0,152
"01103FE44F","Q",2025-10-05 18:26:19,"PBB","M","AHY",0,0,152
"01103FE44F","Q",2025-10-05 18:26:21,"PBB","M","Nestling",2,0,152
"01103FE44F","Q",2025-10-05 18:26:21,"PBB","M","HY",0,0,152
"01103FE44F","Q",2025-10-05 18:26:21,"PBB","M","AHY",0,0,152
"01103FD98F","Q",2025-10-06 08:15:26,"PNL",NA,"HY",49745,1,153
"01103FE44F","Q",2025-10-06 08:15:53,"PBB","M","Nestling",27,0,153
"01103FE44F","Q",2025-10-06 08:15:53,"PBB","M","HY",0,0,153
"01103FE44F","Q",2025-10-06 08:15:53,"PBB","M","AHY",0,0,153
"01103FE44F","Q",2025-10-06 08:15:54,"PBB","M","Nestling",1,0,153
"01103FE44F","Q",2025-10-06 08:15:54,"PBB","M","HY",0,0,153
"01103FE44F","Q",2025-10-06 08:15:54,"PBB","M","AHY",0,0,153
"3B0018CDF8","Q",2025-10-06 08:26:33,"WWD","M","Nestling",639,1,154
"3B0018CDF8","Q",2025-10-06 08:26:34,"WWD","M","Nestling",1,0,154
"01103FD98F","Q",2025-10-06 08:34:13,"PNL",NA,"HY",459,1,155
"01103FD98F","Q",2025-10-06 08:40:56,"PNL",NA,"HY",403,1,156
"3B0018CDF8","Q",2025-10-06 08:43:36,"WWD","M","Nestling",160,1,157
"3B001883C6","Q",2025-10-06 09:27:37,"GNT","M","Nestling",2641,1,158
"3B0018C3A8","Q",2025-10-06 09:35:34,"WDW","M","Nestling",477,1,159
"3B0018C3A8","Q",2025-10-06 09:35:35,"WDW","M","Nestling",1,0,159
"3B0018C3A8","Q",2025-10-06 09:35:36,"WDW","M","Nestling",1,0,159
"3B0018C3A8","Q",2025-10-06 09:35:37,"WDW","M","Nestling",1,0,159
"3B0018C3A8","Q",2025-10-06 09:35:38,"WDW","M","Nestling",1,0,159
"3B0018CDF8","Q",2025-10-06 09:51:59,"WWD","M","Nestling",981,1,160
"3B0018EC83","Q",2025-10-06 11:05:30,"SRP","F","AHY",4411,1,161
"3B0018EC83","Q",2025-10-06 11:05:31,"SRP","F","AHY",1,0,161
"3B0018EC83","Q",2025-10-06 11:05:32,"SRP","F","AHY",1,0,161
"3B0018EC83","Q",2025-10-06 11:05:34,"SRP","F","AHY",2,0,161
"3B0018EC83","Q",2025-10-06 11:05:35,"SRP","F","AHY",1,0,161
"3B001883C6","Q",2025-10-06 11:05:40,"GNT","M","Nestling",5,0,161
"3B001883C6","Q",2025-10-06 11:05:41,"GNT","M","Nestling",1,0,161
"3B0018CDF8","Q",2025-10-06 11:07:05,"WWD","M","Nestling",84,0,161
"3B0018CDF8","Q",2025-10-06 11:07:56,"WWD","M","Nestling",51,0,161
"3B0018CDF8","Q",2025-10-06 13:31:12,"WWD","M","Nestling",8596,1,162
"3B0018CDF8","Q",2025-10-06 13:31:13,"WWD","M","Nestling",1,0,162
"3B0018EC83","Q",2025-10-06 13:31:21,"SRP","F","AHY",8,0,162
"3B001883C6","Q",2025-10-06 13:32:30,"GNT","M","Nestling",69,0,162
"3B0018CDF8","Q",2025-10-06 13:33:18,"WWD","M","Nestling",48,0,162
"3B0018CDF8","Q",2025-10-06 13:33:19,"WWD","M","Nestling",1,0,162
"3B001883C6","Q",2025-10-06 13:33:22,"GNT","M","Nestling",3,0,162
"3B001883C6","Q",2025-10-06 13:33:23,"GNT","M","Nestling",1,0,162
"3B001883C6","Q",2025-10-06 13:33:24,"GNT","M","Nestling",1,0,162
"3B001883C6","Q",2025-10-06 13:33:25,"GNT","M","Nestling",1,0,162
"3B0018EC83","Q",2025-10-06 13:33:34,"SRP","F","AHY",9,0,162
"3B0018CDF8","Q",2025-10-06 13:34:34,"WWD","M","Nestling",60,0,162
"3B0018CDF8","Q",2025-10-06 13:34:35,"WWD","M","Nestling",1,0,162
"3B0018CDF8","Q",2025-10-06 13:38:42,"WWD","M","Nestling",247,1,163
"3B0018865D","Q",2025-10-06 13:59:31,"WDN",NA,"Nestling",1249,1,164
"3B0018865D","Q",2025-10-06 13:59:33,"WDN",NA,"Nestling",2,0,164
"3B0018865D","Q",2025-10-06 14:00:04,"WDN",NA,"Nestling",31,0,164
"3B0018865D","Q",2025-10-06 14:00:05,"WDN",NA,"Nestling",1,0,164
"3B0018865D","Q",2025-10-06 14:00:48,"WDN",NA,"Nestling",43,0,164
"3B001883C6","Q",2025-10-06 14:14:05,"GNT","M","Nestling",797,1,165
"3B001883C6","Q",2025-10-06 14:14:06,"GNT","M","Nestling",1,0,165
"3B0018EC83","Q",2025-10-06 14:14:10,"SRP","F","AHY",4,0,165
"3B0018EC83","Q",2025-10-06 14:14:11,"SRP","F","AHY",1,0,165
"3B0018EC83","Q",2025-10-06 14:14:12,"SRP","F","AHY",1,0,165
"3B001883C6","Q",2025-10-06 14:14:37,"GNT","M","Nestling",25,0,165
"3B001883C6","Q",2025-10-06 14:14:38,"GNT","M","Nestling",1,0,165
"3B0018EC83","Q",2025-10-06 14:15:31,"SRP","F","AHY",53,0,165
"3B0018EC83","Q",2025-10-06 14:15:32,"SRP","F","AHY",1,0,165
"3B001883C6","Q",2025-10-06 14:15:38,"GNT","M","Nestling",6,0,165
"3B0018865D","Q",2025-10-06 14:49:15,"WDN",NA,"Nestling",2017,1,166
"3B0018865D","Q",2025-10-06 14:49:18,"WDN",NA,"Nestling",3,0,166
"3B0018865D","Q",2025-10-06 14:50:03,"WDN",NA,"Nestling",45,0,166
"3B0018865D","Q",2025-10-06 14:50:04,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:51:11,"WDN",NA,"Nestling",67,0,166
"3B0018865D","Q",2025-10-06 14:51:12,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:51:13,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:51:42,"WDN",NA,"Nestling",29,0,166
"3B0018865D","Q",2025-10-06 14:52:22,"WDN",NA,"Nestling",40,0,166
"3B0018865D","Q",2025-10-06 14:52:23,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:52:24,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:52:25,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:52:26,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:53:31,"WDN",NA,"Nestling",65,0,166
"3B0018865D","Q",2025-10-06 14:53:32,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:53:33,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:53:34,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:54:21,"WDN",NA,"Nestling",47,0,166
"3B0018865D","Q",2025-10-06 14:54:22,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:54:23,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:54:24,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 14:54:25,"WDN",NA,"Nestling",1,0,166
"3B0018865D","Q",2025-10-06 15:51:56,"WDN",NA,"Nestling",3451,1,167
"3B0018865D","Q",2025-10-06 15:51:57,"WDN",NA,"Nestling",1,0,167
"3B0018865D","Q",2025-10-06 15:51:58,"WDN",NA,"Nestling",1,0,167
"3B0018865D","Q",2025-10-06 15:55:24,"WDN",NA,"Nestling",206,1,168
"3B0018865D","Q",2025-10-06 15:55:25,"WDN",NA,"Nestling",1,0,168
"3B0018865D","Q",2025-10-06 15:55:26,"WDN",NA,"Nestling",1,0,168
"3B0018865D","Q",2025-10-06 15:55:27,"WDN",NA,"Nestling",1,0,168
"3B0018865D","Q",2025-10-06 15:55:28,"WDN",NA,"Nestling",1,0,168
"3B0018865D","Q",2025-10-06 15:55:29,"WDN",NA,"Nestling",1,0,168
"3B0018865D","Q",2025-10-06 15:55:30,"WDN",NA,"Nestling",1,0,168
"3B0018C3A8","Q",2025-10-06 16:06:20,"WDW","M","Nestling",650,1,169
"3B0018CDF8","Q",2025-10-06 16:15:44,"WWD","M","Nestling",564,1,170
"3B0018865D","Q",2025-10-06 16:20:47,"WDN",NA,"Nestling",303,1,171
"3B0018865D","Q",2025-10-06 16:20:48,"WDN",NA,"Nestling",1,0,171
"3B0018865D","Q",2025-10-06 16:20:49,"WDN",NA,"Nestling",1,0,171
"3B0018C3A8","Q",2025-10-06 16:22:29,"WDW","M","Nestling",100,0,171
"3B0018865D","Q",2025-10-06 16:22:48,"WDN",NA,"Nestling",19,0,171
"3B0018865D","Q",2025-10-06 16:25:56,"WDN",NA,"Nestling",188,1,172
"3B0018865D","Q",2025-10-06 16:26:55,"WDN",NA,"Nestling",59,0,172
"3B0018865D","Q",2025-10-06 16:26:56,"WDN",NA,"Nestling",1,0,172
"3B0018865D","Q",2025-10-06 16:27:46,"WDN",NA,"Nestling",50,0,172
"3B0018865D","Q",2025-10-06 16:27:47,"WDN",NA,"Nestling",1,0,172
"3B001883C6","Q",2025-10-06 16:59:11,"GNT","M","Nestling",1884,1,173
"3B001883C6","Q",2025-10-06 17:00:06,"GNT","M","Nestling",55,0,173
"3B001883C6","Q",2025-10-06 17:00:07,"GNT","M","Nestling",1,0,173
"3B0018865D","Q",2025-10-06 17:28:19,"WDN",NA,"Nestling",1692,1,174
"3B0018865D","Q",2025-10-06 17:28:20,"WDN",NA,"Nestling",1,0,174
"3B0018865D","Q",2025-10-06 17:28:52,"WDN",NA,"Nestling",32,0,174
"3B0018865D","Q",2025-10-06 17:28:53,"WDN",NA,"Nestling",1,0,174
"3B0018865D","Q",2025-10-06 17:28:54,"WDN",NA,"Nestling",1,0,174
"3B0018865D","Q",2025-10-06 17:29:36,"WDN",NA,"Nestling",42,0,174
"3B0018865D","Q",2025-10-06 17:29:37,"WDN",NA,"Nestling",1,0,174
"3B0018865D","Q",2025-10-06 17:29:38,"WDN",NA,"Nestling",1,0,174
"3B0018865D","Q",2025-10-06 17:30:17,"WDN",NA,"Nestling",39,0,174
"3B0018CDF8","Q",2025-10-06 17:48:51,"WWD","M","Nestling",1114,1,175
"3B0018CDF8","Q",2025-10-06 17:48:52,"WWD","M","Nestling",1,0,175
"3B0018CDF8","Q",2025-10-06 17:48:53,"WWD","M","Nestling",1,0,175
"3B0018EC83","Q",2025-10-06 17:49:06,"SRP","F","AHY",13,0,175
"3B0018EC83","Q",2025-10-06 17:49:07,"SRP","F","AHY",1,0,175
"3B0018CDF8","Q",2025-10-06 17:49:53,"WWD","M","Nestling",46,0,175
"3B0018CDF8","Q",2025-10-06 17:50:43,"WWD","M","Nestling",50,0,175
"3B0018CDF8","Q",2025-10-06 17:50:44,"WWD","M","Nestling",1,0,175
"3B0018CDF8","Q",2025-10-06 17:50:45,"WWD","M","Nestling",1,0,175
"3B0018CDF8","Q",2025-10-06 17:51:17,"WWD","M","Nestling",32,0,175
"3B0018CDF8","Q",2025-10-06 17:51:18,"WWD","M","Nestling",1,0,175
"3B0018EC83","Q",2025-10-06 17:51:27,"SRP","F","AHY",9,0,175
"3B0018EC83","Q",2025-10-06 17:51:29,"SRP","F","AHY",2,0,175
"3B0018CDF8","Q",2025-10-06 17:53:01,"WWD","M","Nestling",92,0,175
"3B0018CDF8","Q",2025-10-06 17:53:02,"WWD","M","Nestling",1,0,175
"3B0018CDF8","Q",2025-10-06 17:53:03,"WWD","M","Nestling",1,0,175
"3B0018EC83","Q",2025-10-06 17:54:28,"SRP","F","AHY",85,0,175
"3B0018865D","Q",2025-10-06 17:56:54,"WDN",NA,"Nestling",146,1,176
"3B001883C6","Q",2025-10-06 17:57:22,"GNT","M","Nestling",28,0,176
"3B001883C6","Q",2025-10-06 17:57:24,"GNT","M","Nestling",2,0,176
"3B0018865D","Q",2025-10-06 17:58:09,"WDN",NA,"Nestling",45,0,176
"3B0018865D","Q",2025-10-06 17:58:10,"WDN",NA,"Nestling",1,0,176
"3B0018865D","Q",2025-10-06 17:58:11,"WDN",NA,"Nestling",1,0,176
"3B0018CDF8","Q",2025-10-07 07:38:15,"WWD","M","Nestling",49204,1,177
"3B0018CDF8","Q",2025-10-07 07:58:47,"WWD","M","Nestling",1232,1,178
"3B0018CDF8","Q",2025-10-07 10:15:33,"WWD","M","Nestling",8206,1,179
"3B0018CDF8","Q",2025-10-07 10:15:57,"WWD","M","Nestling",24,0,179
"3B001883C6","Q",2025-10-07 10:17:16,"GNT","M","Nestling",79,0,179
"3B0018EC83","Q",2025-10-07 10:23:01,"SRP","F","AHY",345,1,180
"3B0018EC83","Q",2025-10-07 10:23:02,"SRP","F","AHY",1,0,180
"3B0018EC83","Q",2025-10-07 10:24:02,"SRP","F","AHY",60,0,180
"3B0018865D","Q",2025-10-07 11:00:19,"WDN",NA,"Nestling",2177,1,181
"3B0018865D","Q",2025-10-07 11:00:20,"WDN",NA,"Nestling",1,0,181
"3B0018865D","Q",2025-10-07 11:00:22,"WDN",NA,"Nestling",2,0,181
"3B0018865D","Q",2025-10-07 11:00:51,"WDN",NA,"Nestling",29,0,181
"3B0018865D","Q",2025-10-07 11:00:52,"WDN",NA,"Nestling",1,0,181
"3B0018865D","Q",2025-10-07 11:00:53,"WDN",NA,"Nestling",1,0,181
"3B0018865D","Q",2025-10-07 11:00:54,"WDN",NA,"Nestling",1,0,181
"3B0018865D","Q",2025-10-07 11:01:33,"WDN",NA,"Nestling",39,0,181
"3B0018865D","Q",2025-10-07 11:01:34,"WDN",NA,"Nestling",1,0,181
"3B0018865D","Q",2025-10-07 11:03:32,"WDN",NA,"Nestling",118,0,181
"3B0018865D","Q",2025-10-07 11:03:33,"WDN",NA,"Nestling",1,0,181
"3B0018865D","Q",2025-10-07 11:03:34,"WDN",NA,"Nestling",1,0,181
"3B0018865D","Q",2025-10-07 11:03:35,"WDN",NA,"Nestling",1,0,181
"3B0018865D","Q",2025-10-07 12:56:34,"WDN",NA,"Nestling",6779,1,182
"3B0018865D","Q",2025-10-07 12:56:35,"WDN",NA,"Nestling",1,0,182
"3B0018865D","Q",2025-10-07 12:57:17,"WDN",NA,"Nestling",42,0,182
"3B0018865D","Q",2025-10-07 12:57:18,"WDN",NA,"Nestling",1,0,182
"3B0018865D","Q",2025-10-07 12:58:26,"WDN",NA,"Nestling",68,0,182
"3B0018865D","Q",2025-10-07 12:59:21,"WDN",NA,"Nestling",55,0,182
"3B0018865D","Q",2025-10-07 12:59:22,"WDN",NA,"Nestling",1,0,182
"3B0018865D","Q",2025-10-07 12:59:23,"WDN",NA,"Nestling",1,0,182
"3B0018865D","Q",2025-10-07 12:59:24,"WDN",NA,"Nestling",1,0,182
"3B0018865D","Q",2025-10-07 12:59:27,"WDN",NA,"Nestling",3,0,182
"3B0018865D","Q",2025-10-07 13:01:12,"WDN",NA,"Nestling",105,0,182
"3B0018865D","Q",2025-10-07 13:01:52,"WDN",NA,"Nestling",40,0,182
"3B0018865D","Q",2025-10-07 13:01:53,"WDN",NA,"Nestling",1,0,182
"3B001883C6","Q",2025-10-07 14:41:16,"GNT","M","Nestling",5963,1,183
"3B001883C6","Q",2025-10-07 14:42:01,"GNT","M","Nestling",45,0,183
"3B001883C6","Q",2025-10-07 14:42:02,"GNT","M","Nestling",1,0,183
"3B0018EC83","Q",2025-10-07 14:43:08,"SRP","F","AHY",66,0,183
"3B0018EC83","Q",2025-10-07 14:43:09,"SRP","F","AHY",1,0,183
"3B001883C6","Q",2025-10-07 14:43:16,"GNT","M","Nestling",7,0,183
"3B001883C6","Q",2025-10-07 14:43:17,"GNT","M","Nestling",1,0,183
"3B001883C6","Q",2025-10-07 14:43:18,"GNT","M","Nestling",1,0,183
"3B0018CDF8","Q",2025-10-07 14:43:25,"WWD","M","Nestling",7,0,183
"3B0018EC83","Q",2025-10-07 14:58:17,"SRP","F","AHY",892,1,184
"3B001883C6","Q",2025-10-07 15:03:23,"GNT","M","Nestling",306,1,185
"3B001883C6","Q",2025-10-07 15:03:24,"GNT","M","Nestling",1,0,185
"3B0018C3A8","Q",2025-10-07 15:03:31,"WDW","M","Nestling",7,0,185
